,App Version Code,App Version Name,customer comment date,Star Rating,Customer_review
9637,35.0,2.3.0,2022-08-16T19:19:11Z,5,Excelente aplicación
9639,35.0,2.3.0,2022-08-16T20:30:54Z,1,Me pide código y nunca me llega el código
9640,35.0,2.3.0,2022-08-16T21:36:47Z,1,Con celular nuevo y sigue sin funcionar la app
9641,35.0,2.3.0,2022-08-16T21:37:13Z,1,Pésima aplicación llevo más de 3 semanas que arroja un error y no deja ingresar a validar nada
9643,35.0,2.3.0,2022-08-16T22:21:43Z,1,"No sirve la aplicación, llevo más de un mes intentando ingresar, pésimo servicio"
9644,35.0,2.3.0,2022-08-16T22:41:54Z,1,Que porquería de actualización me pide unas preguntas de hace muchos años es difícil darlas con exactitud aparte de eso no ahy línea de atención al cliente tok ir personal y mi trabajo no me lo permite estoy en una petrolera que triste ver cómo se pierde cada tres meses el subcidio por esta mala actualización decepcionado de compensar Tristemente decpcionado
9646,35.0,2.3.0,2022-08-16T23:25:41Z,1,Pésimo servicio desde que se actualizo la plataforma no me ha dejado ingresar.
9647,35.0,2.3.0,2022-08-16T23:52:48Z,1,Hice una recarga a celular de 40000 y se los a robado. Me los desconto pero no me hizo la recarga
9648,35.0,2.3.0,2022-08-17T00:11:53Z,2,Bajo a dos estrellas anteriormente estaba muy buena la app Billetera Móvil compensar pero desde hace un mes no me deja ingresar ni se puede actualizar
9649,17.0,2.1.1,2022-08-17T00:46:17Z,1,"Realmente es un pésimo servicio, nunca sirve esta app."
9650,35.0,2.3.0,2022-08-17T02:05:36Z,1,Una groseria de app .... Es lo único que puedo decir .. un desastre
9654,35.0,2.3.0,2022-08-17T16:20:53Z,1,"Buen día. Realmente es desconcierte, querer hacer alguna consulta en esta app. En verdad que falta de respeto con nosotros los usuarios."
9657,35.0,2.3.0,2022-08-17T18:44:07Z,1,"No funciona, desde la última actualización no abre... Solo dice que que esta experimentado un problema en este momento.... Pero lleva así desde hace semanas.. Pésimo"
9658,35.0,2.3.0,2022-08-17T18:50:57Z,1,"Lo peor entre todo lo que tiene esta entidad, llevo 3 meses intentando ingresar, me pide la validación, ingreso los datos y hay se queda pensando y llamo a la línea y que si o si debo ingresar a esta porquería de app para retirar mi subsidio, 3 meses sin poder retirarlo"
9661,35.0,2.3.0,2022-08-17T23:15:19Z,1,"Buenas está app nunca funciona, me pide mis datos y después que no pudieron realizar la verificación, ya fui a los puntos de compensar y no solucionaron nada. A ver si arreglan esto porque que martirio hasta para retirar el subsidio como hacemos para quee den el token."
9662,35.0,2.3.0,2022-08-17T23:36:39Z,1,"No permite transferir a Nequi, pide que sea cuenta bancaria física, para poder retirar más rápido...toca desplazarse a un Olímpica, esto es reproceso, perdida de tiempo y dinero en transporte."
9663,35.0,2.3.0,2022-08-18T00:05:06Z,1,"Siempre que intento ingresar no reconoce la clave y siempre debo crear una nueva pide, se demora mucho en abrir o simplemente sale el mensaje ""app no responde"" con la última actualización aunque se cierre sesión sigue activa al momento de volver a ingresar"
9667,35.0,2.3.0,2022-08-18T13:19:47Z,1,"Es demasiado lent@, ya no funciona"
9668,35.0,2.3.0,2022-08-18T14:45:19Z,1,Desde que la actualizaron esta mala no deja pasar los filtros de verificación y siempre salen cosas que ni al caso terrible
9669,35.0,2.3.0,2022-08-18T15:16:56Z,1,Pésima la aplicación lenta
9670,35.0,2.3.0,2022-08-18T17:33:27Z,1,No me deja desbloquear la tarjeta
9671,35.0,2.3.0,2022-08-18T20:50:25Z,1,Pésimo servicio
9673,35.0,2.3.0,2022-08-18T23:03:15Z,1,"¡Que porquería de app! Llevo dos horas tratando de ingresar y resulta que a la aplicación no le sirven mis respuestas así sean correctas. Si van a poner tantos filtros háganlo bien y no le hagan perder el tiempo a la gente, además de no poder hacer mis transacciones entonces tengo que perder dos horas de mi tiempo en esta aplicación tan mala ¡Un poco más de respeto con los usuarios señores!"
9677,35.0,2.3.0,2022-08-19T17:16:58Z,1,Es muy mala desde que la actualizaron no me deja ingresar ala plicacion
9679,35.0,2.3.0,2022-08-19T23:42:43Z,1,"Malísima , pésima siempre permanece caída"
9680,31.0,2.2.0,2022-08-20T00:24:10Z,1,"La app no esta funcionando bien, en el momento de ver el saldo se cierra, ya intente varias veces y vuelve y se cuerra"
9682,35.0,2.3.0,2022-08-20T02:22:51Z,1,Se queda cargando y no abre la aplicación y pide demasiado requisito para el ingreso en general es una mala app
9683,35.0,2.3.0,2022-08-20T13:11:31Z,1,No sirve.....
9685,35.0,2.3.0,2022-08-20T17:36:24Z,5,Excelente aplicación 👌
9686,35.0,2.3.0,2022-08-20T19:09:20Z,5,Excelente servicio 😇
9689,35.0,2.3.0,2022-08-20T22:14:06Z,1,"Se debe realizar varios pasos para validar el usuario, durante el proceso se cae y no permite continuar el proceso, una y otra vez me tocó empezar de nuevo y nunca pude ingresar"
9691,35.0,2.3.0,2022-08-21T17:05:17Z,2,"Al momento de generar un Token no lo hace rápidamente y me saca de la app. Y para hacer transferencia a otra cuenta ... Imposible , pide que se elija el producto y hasta ahí por qué no deja elegir nada no salen las opciones..."
9692,35.0,2.3.0,2022-08-21T19:51:06Z,1,"Es muy mala está aplicación, estoy tratando de pagar un servicio y no se puede hace más de 5 días, digito el número de cuenta y sale un aviso que dice. Nuestro servicio está experimentando un problema en estos momentos. Estamos trabajando en ello y esperamos restaurar la funcionalidad en breve. Disculpa las molestias, y eso se presenta ya hace varios días"
9693,35.0,2.3.0,2022-08-21T20:07:45Z,1,No permite hacer transferencias osea no sirve
9695,35.0,2.3.0,2022-08-22T13:38:25Z,1,"Llevo 10 meses con esta caja de compensación y es la peor, esta app es demasiada lenta se queda cargando la información y no es exitoso el ingreso"
9696,35.0,2.3.0,2022-08-22T14:39:06Z,5,Gracias compensar muy buena app fácil de manejar y hasta para solicitar un crédito todo es muy fácil
9697,35.0,2.3.0,2022-08-22T15:38:11Z,1,Muy lenta... No me deja diligenciar los campos y tengo que reintalarla para que funcione...
9698,35.0,2.3.0,2022-08-22T15:46:31Z,5,Excelente
9700,35.0,2.3.0,2022-08-22T16:58:13Z,1,Muy pocas veces funciona
9701,35.0,2.3.0,2022-08-23T00:42:56Z,1,"Mala con ganas, funciona una vez al año, simplemente no funciona, carga la interfaz y al acceder a cualquier opción del menú se cierra la App."
9702,7.0,1.3.3,2022-08-23T01:09:16Z,1,La aplicacion no permite que los Venezolanos podamos utilizarla ya que no tiene la opcion de nuestros documentos para ingresar
9703,35.0,2.3.0,2022-08-23T01:45:36Z,1,"Pésima, ya ni abre, ahora dice siempre que está experimentando fallas que intente luego y llevo una semana asi"
9705,35.0,2.3.0,2022-08-23T02:00:08Z,1,Es horrible dicen que puedes retirar de servibanca y no se puede es mala y con ganas
9706,35.0,2.3.0,2022-08-23T02:04:52Z,5,Excelente
9708,35.0,2.3.0,2022-08-23T12:56:06Z,1,"Pésima, cada vez que quiero ingresar tengo que instalarlande nuevo"
9709,35.0,2.3.0,2022-08-23T19:30:16Z,1,No funciona.
9710,35.0,2.3.0,2022-08-23T20:29:52Z,1,"Nunca lo puedo ingresar sin problema, siempre hay error y siempre dice que están experimentando unos arreglos, la peor app"
9711,17.0,2.1.1,2022-08-24T10:04:48Z,1,Realmente una porquería no sirve para nada sie pre se queda cargando 1 estrella es mucho
9712,35.0,2.3.0,2022-08-24T14:38:43Z,1,Nunca funciona. Nunca puede procesar las solicitudes. Mala app. Pesimo servicio.
9713,35.0,2.3.0,2022-08-24T14:49:20Z,1,"Buenos dias, no me deja ingresar a la app y estoy asi desde el viernes pasado dice que tienen un problema y que lo estan reparando, que puedo hacer"
9714,35.0,2.3.0,2022-08-24T17:44:29Z,1,Awful app
9715,35.0,2.3.0,2022-08-24T20:03:36Z,1,Pesimo
9716,34.0,2.2.2,2022-08-24T20:53:14Z,2,Estado tratando de activar mi tarjeta y no me lo permite llamo y me indican que solo se puede activar por medio de un mensaje que envían pero este es el momento y no he logrado ni. Que la activen mi el mensaje y no me solucionen nada
9717,35.0,2.3.0,2022-08-24T21:39:46Z,3,"Sería, para los usuarios, más cómodo el poder usar la huella para abrir la aplicación. Gracias"
9719,7.0,1.3.3,2022-08-25T02:29:41Z,1,"Mala, siempre tiene peoblemas 😒"
9720,35.0,2.3.0,2022-08-25T04:41:49Z,5,Muy buena
9721,35.0,2.3.0,2022-08-25T14:15:52Z,1,Cómo esa aplicación siempre dice que está experimentando fallas es posible que podamos recibir la tarjeta física?...si me dirijo a las sedes puedo solicitar el plástico por lo menos o tampoco se puede?...terrible
9722,35.0,2.3.0,2022-08-25T17:07:00Z,1,La han desmejorado en las últimas versiones .
9723,35.0,2.3.0,2022-08-25T22:16:39Z,1,Desde la última actualización genera error y no permite ingresar :(
9725,35.0,2.3.0,2022-08-26T15:38:12Z,1,Pésima siempre está dañada siempre pide actualizar
9729,35.0,2.3.0,2022-08-27T15:33:26Z,1,Súper mala siempre que intento ingresar sale que está presentando un problema nunca puedo ingresar
9730,35.0,2.3.0,2022-08-27T20:10:24Z,1,"La peor app, ya no saben cómo complicarle la vida a uno, en serio uno contesta las preguntas bien y aún así dice que está mal, por teléfono me hicieron las mismas preguntas las contesté bien y me informaron lo que quería saber ni que uno fuera a retirar millones, lo que hacen para que uno no retire una suma tan pequeña cómo la del subsidio monetario."
9731,35.0,2.3.0,2022-08-27T23:13:29Z,5,Mala
9734,35.0,2.3.0,2022-08-28T13:46:50Z,1,La dañaron me pide completar una serie de preguntas que al final termina dirigiendome a una oficina para que complete otra serues de preguntas que me va hacer la funcionaria muy pero muy remala esta app Definitivamente cuando la crearon funcionava de maravillas ahora de rabia abrirla😡😡😡🤮
9735,35.0,2.3.0,2022-08-28T14:16:27Z,5,Exelente billetera móvil con la acto mejoro bastante
9736,35.0,2.3.0,2022-08-28T17:19:04Z,1,Es una porquería es más ni siquiera llega a eso 😞
9737,35.0,2.3.0,2022-08-28T18:07:47Z,1,"Esta aplicación lleva más de 10 días dañada, dice que presenta problemas y cómo hace uno para retirar el dinero? Pésimo servicio enserio"
9738,35.0,2.3.0,2022-08-28T19:31:03Z,3,Dice que puedo comprar en D1 PERO NO RECIBEN LOS TOKEN ME OBLIGAN A ADQUIRIR LA TARJETA FISICA
9739,35.0,2.3.0,2022-08-28T21:22:37Z,5,Es una aplicación muy útil y practica
9740,35.0,2.3.0,2022-08-29T15:32:25Z,1,Es una aplicación la cual no deja ingresar malísima que pesar tener una caja de compensación que no se preocupa por sus usuarios :(
9741,35.0,2.3.0,2022-08-29T15:44:25Z,1,"Es muy malo pide un monton de datos de validacion y cuando ya a pedido todo, aperece que no responde"
9742,35.0,2.3.0,2022-08-29T16:28:51Z,1,"Malísima, recargue el celular con 8 mil que tenía y me dijo que el operador de compensar no había dejado y se robaron los 8 mil por que nunca regreso al bolsillo. Ni la recarga ni la plata"
9744,34.0,2.2.2,2022-08-29T16:47:02Z,4,Funciona bien para revisar saldos.
9745,34.0,2.2.2,2022-08-29T18:14:31Z,1,"Es malísima, nunca carga dice q está buscando los datos y se cierra"
9747,31.0,2.2.0,2022-08-29T20:26:59Z,1,Se queda cargando y no permite ingresar el número de documento.
9748,35.0,2.3.0,2022-08-29T21:05:29Z,1,Malísima pésima atención no deja ingresar muy mala pongan una página efectiva y no inservible
9749,35.0,2.3.0,2022-08-29T21:35:31Z,1,"Muy muy muy muy muy muy pero muy mala, pesa mucho y es muy lenta,"
9750,35.0,2.3.0,2022-08-29T23:58:11Z,3,"Hola, es mi primer retiro con la billetera, pero fui al éxito y con el código que dan pero salía error, a qué se debe ? En la ap no registra error, me da el token de retiro, pero en el éxito de fontibón dice que les sale un error que nunca habían visto algo que dice error al imprimir, se intentó en dos cajeros y los mismo."
9751,35.0,2.3.0,2022-08-30T00:15:01Z,5,Excelente
9752,35.0,2.3.0,2022-08-30T00:50:16Z,2,"Hola solicito de su ayuda ,ya que hace más de 10 meses no puedo ingresar siempre me solicita validar mis datos y no me permite el ingreso ,no he podido hacer uso de ningunos de los subsidios ni dscolar ni monetario ."
9754,35.0,2.3.0,2022-08-30T02:26:56Z,5,Excelente la App fácil de usar
9755,35.0,2.3.0,2022-08-30T03:23:10Z,2,"Definitivamente el menú no sirve, no se ve completo y no permite verificar toda la información. Se reinicia a cada rato"
9756,35.0,2.3.0,2022-08-30T12:49:16Z,5,Me encanta ☺️ Es una app bancaria te informa todo
9757,35.0,2.3.0,2022-08-30T14:05:01Z,1,"La aplicación es malísima, a veces no deja ingresar los códigos que envia,te saca permanente del sistema"
9759,35.0,2.3.0,2022-08-30T16:23:35Z,5,Excelente
9760,35.0,2.3.0,2022-08-30T17:07:00Z,1,Compensar no paga los subsidios monetarios a que tienen derecho los niños. Que corrupción!!!
9761,35.0,2.3.0,2022-08-30T17:20:15Z,1,Pésima aplicación... Siempre está molestando y no deja ver ni cunsultar nada....
9762,35.0,2.3.0,2022-08-30T18:14:45Z,1,"No funciona, cuando ingreso y doy click en billetera móvil se sale"
9766,35.0,2.3.0,2022-08-30T22:17:24Z,1,"Pésimo, salía que la aplicación debía ser actualizada, le di actualizar y ahora ni siquiera abre app, sale de mensaje de que están experimentando una falla que intente más tarde, y pasan las horas y nada. No sirve esto para nada"
9769,35.0,2.3.0,2022-08-31T12:22:51Z,1,Pésima siempre me deja cargando y no e podido sacar el dinero
9770,35.0,2.3.0,2022-08-31T13:42:46Z,1,Está pésima está aplicación es sumamente pesima
9773,35.0,2.3.0,2022-08-31T15:31:40Z,1,"Es una aplicación muy mala, no he podido hacer ninguna transacción."
9775,35.0,2.3.0,2022-08-31T18:10:33Z,1,Nunca sirve!
9776,35.0,2.3.0,2022-08-31T18:11:14Z,1,"Ya la desinstalé y la volví a instalar y sigue igual de lenta. Pésima, demasiado pésima. Siempre con problemas."
9781,35.0,2.3.0,2022-08-31T23:42:19Z,1,"Siempre falla para poder ingresar, no reconoce datos.."
9785,35.0,2.3.0,2022-09-01T15:23:45Z,1,Pésima aplicación llevo días sin poder ingresar y nunca pasa las validaciones. Deberian desarrollar una app decente para la magnitud de la empresa.
9786,35.0,2.3.0,2022-09-01T16:20:38Z,1,"Mala cada vez que se actualiza siempre queda con errores para ingresar se pone lenta, además siempre es (nuestro servicio está presentando un problema) Se bugea y no deja ingresar. Enserio que no pueden hacer una mejor app"
9791,35.0,2.3.0,2022-09-02T03:48:49Z,1,Muy mala las actualizaciones
9792,35.0,2.3.0,2022-09-02T10:48:16Z,5,Buena aplicacion
9793,34.0,2.2.2,2022-09-02T12:40:06Z,1,"Pésima, pide actualizaciones muy seguido y el acceso es muy lento"
9795,35.0,2.3.0,2022-09-02T18:26:25Z,1,"Pésima aplicación cada vez que uno ingresa pide tres pasos auténticacion y en la del mensaje de texto me dice que intente de nuevo o que me hacer que a una de las oficinas, debería ser una billetera más fácil de utilizar y sin tantas trabas ya que lo que estoy rebisandi son mis servicios, no estoy solicitando nada bancario 😡"
9797,35.0,2.3.0,2022-09-02T21:57:35Z,1,Nunca funciona después de la actualización....
9799,35.0,2.3.0,2022-09-02T23:31:16Z,1,"Terrible, me pide autenticación y finalmente bloqueo mi usuario, me acerco a las sedes y nunca me dieron solucion, muchas cosas por mejorar"
9800,35.0,2.3.0,2022-09-02T23:31:30Z,1,"Mala la aplicación, no deja ingresar se queda cargado y no da e acceso en ningún momento"
9803,35.0,2.3.0,2022-09-03T15:03:31Z,5,Es muy buena la aplicacion
9804,7.0,1.3.3,2022-09-03T15:55:24Z,1,Dañaron la aplicación ya no se puede entrar
9806,35.0,2.3.0,2022-09-03T20:41:22Z,5,Muy buena excelente
9808,34.0,2.2.2,2022-09-04T16:59:51Z,1,"Muy lenta y aveces no funciona, y cada ves es peor"
9809,35.0,2.3.0,2022-09-04T19:15:05Z,1,No sirve .... Se cae en las transacciones muchas veces y no deja retirar.
9811,35.0,2.3.0,2022-09-05T04:00:55Z,1,"Buenas noches, llevo 8 días intentando retirar el subsidio y la aplicación no funciona, me saca automáticamente de ella. Me pueden ayudar por favor. Envié un correo hace más de 20 días y no han respondido, no han solucionado el problema. No he podido retirar el subsidio."
9812,35.0,2.3.0,2022-09-05T10:50:35Z,1,Es pésima no le sirve ninguna de sus funciones siempre dice que experimentan fallas en el sistema. Ninguno de sus botones sirve. No lo recomiendo
9814,35.0,2.3.0,2022-09-05T13:55:49Z,1,"Esta última actualización si que peor, ahora dice que nuestro servicio está experimentando un problema intenté más tarde..."
9816,35.0,2.3.0,2022-09-05T18:05:07Z,5,Excelente app
9818,35.0,2.3.0,2022-09-05T23:33:32Z,1,Super complicado acceder a ella lleva meses sin funcionar pide los datos y se queda verificando y nunca abre la desinstalo y vuelvo a instalar y sigue lo mismo pésima
9819,35.0,2.3.0,2022-09-06T01:07:19Z,1,No he podido pasar del segundo paso de afiliación luego de colocar toda la información que soliciten el cual son datos personales luego dicen que la fase de seguridad no fue aprobada algo así y que debo ir a una sucursal personalmente. Para que sacan esa aplicación si se debe ir personalmente a las oficinas para poder solucionar el inconveniente o poder obtener información.
9820,35.0,2.3.0,2022-09-06T01:55:34Z,2,Buenas noches llevo 8 meses y no e recibido el primer pago del subsidio monetario de mi hijo y no entiendo por que suceden estas cosas si la empresa paso los documentos quisiera obtener una solución muchas gracias
9821,35.0,2.3.0,2022-09-06T02:59:52Z,5,Me pareció muy buena
